t1,t2,t3,t4
39.0588843059122,20.85304828700523,43.075807551561724,56.59470658690649
25.60509868947684,21.596330468289203,14.090780373276626,41.12761294040885
8.581284571479555,41.11764187370849,51.28070606172615,35.26635287322289
45.80967861431821,29.0968775752757,12.928909734315063,32.820494898001066
40.17547789072252,33.53137017336183,45.61883409360216,8.643531698654254
53.27761580247661,11.120853162490802,41.90800617589911,36.522361419872986
57.42599541238478,35.42619887529308,30.32429182367703,48.0625592785908
31.05048395524201,43.9090571809961,22.962492640476963,17.386664613652467
38.8544270474948,18.750101793182107,30.730009655319876,11.67931077460576
51.82787975289677,11.13763043851,49.7383360369583,12.185918613448905
53.8264194066813,40.310255748191665,11.869535673929702,18.844736434773584
5.705694154008494,15.561006696053363,23.265968518793603,14.482251007897753
40.043428017630845,27.7992239312502,16.40541392801478,24.27587696662964
23.643671730449334,25.418792534645466,12.199241133711313,55.66396634310723
35.18134656183371,8.03765077403486,35.41867804508911,42.8155059890842
13.681159043788519,40.897254972289836,34.62440046192911,24.093644385705765
24.543515339718482,48.107477297224655,37.4953884061736,49.79036202311048
42.89861111064628,36.56572075280391,52.884285254103915,49.85943275162002
16.341212026447536,13.39157827291893,26.166178559815872,5.22094996252725
54.1370224732197,32.58501717016878,11.815626927279904,3.2855167032743218
13.436365814328726,11.838518731077608,53.64416375978689,35.17753894938495
13.132650374939896,9.768261592661238,39.51380914375206,13.71558888158034
43.99980294190433,47.73212583180287,9.253974984918056,7.794918204385287
11.891973723849995,23.38958237868369,13.862420798629692,21.47841529262708
12.305760690431574,34.35350637875236,24.866884204851488,9.432008668906047
32.708173637439145,20.368091770424254,40.268470859025534,44.32528281137054
36.864014066335955,11.342737859030388,35.575040542686665,18.447560362741587
23.07500255322819,50.29683635410911,2.4852260364714867,6.28332221469777
48.436355960124395,54.72075008621249,21.581628350653837,53.388718212313584
44.81827010664816,34.33070355640568,15.155956882887585,44.40978191221922
30.02749648922104,51.3875893838845,32.056348475033346,49.54598315446845
35.285252215293774,34.269035406700134,45.53983123837637,27.386372499508813
36.28590020732919,35.08411627741134,29.317810485961783,27.532726157690096
26.162671133692594,7.352365854278268,32.28178909432539,54.55642269606565
42.30217589373714,22.961383886141473,7.946363481317447,12.599420266250284
38.540194075068655,27.76415375276508,16.098945969027845,23.394396359804055
34.46387732477317,24.81804559436144,20.34918547827508,47.98356296443177
25.2145525533859,37.118554191850976,36.55548959888333,42.60832559594655
44.2018787423212,10.229809335056354,24.223617135326737,23.04419837165162
37.30646809411461,13.465371304691526,30.95976243921018,28.975653554330492
46.07810670117914,37.82211850416297,5.652965907735803,41.19123265042423
28.941418987146736,1.9183101294772928,59.31540291456801,34.24471842146361
17.727140897856252,29.136955180486943,41.419703193491486,42.35378016031606
42.26120501772381,33.406996983848074,32.49033713858795,17.433288941060756
51.54432294030526,17.55731364702755,39.70133478351934,39.95248542594879
22.289292926497918,45.59364134745759,42.71925196586324,28.537229989575092
43.68603594113143,14.99857690920899,17.411907000214274,18.461454725228666
51.47491367494214,6.523691398422984,18.033911907023022,33.5402469252755
46.056362070778825,22.156809239984234,27.255704857249007,22.359909044733907
23.69333579486274,30.242755388309412,56.451779912365254,17.564330994484752
35.684476012734,28.28848370544895,52.278618773782284,39.892887248632846
17.955243026994992,19.294739696514192,6.599079399182673,12.078909239818339
50.91998037169695,27.67527422155183,45.05046074449225,36.6213130080279
30.47982920721371,11.17124372068553,20.44187037297273,33.20854443111629
4.403380660274824,30.801674081703553,44.51206473767029,31.764125561381665
9.100808361367303,9.995328307689489,22.558405070918074,20.41352354968954
37.81344429818923,42.73047475004454,21.297518153886266,17.615676941154295
51.062135270603,40.335180427434324,25.523844371356144,16.326176350713578
29.82769871340355,23.650229895034023,50.18217454646289,34.07559886138016
19.229204116557224,33.4155892615102,15.456097439924,41.352625606948195
8.949605141524671,11.515436626600218,24.032977336943315,36.98890198528722
45.867971717135504,23.51780544859031,44.73870318944949,25.744867291392143
37.72227037086777,28.296655571553366,27.265770802400798,6.993704590961357
12.836361923165871,17.82981419740735,37.271954280790084,39.234658834867034
52.17495979149937,10.254498458043427,8.729445393320212,15.790383546591762
29.2694914147495,11.707958958156667,18.342962729600846,7.739252775451918
29.175588356232012,11.5582329701183,15.060634944020887,35.84958286422589
25.508042128094814,47.26054702918876,45.217496338944244,23.04828132228864
36.91589098750539,35.798134977093355,35.30846200239546,47.59617126905026
22.901549336003004,7.707325828414161,19.854916962942323,8.831858770134328
39.48044646733582,42.898486286576556,28.189462596178327,12.86693605591522
12.299198328407108,0.9075861530417536,36.2969968826872,45.80927254878505
47.26382970639742,49.57332861612828,31.877530617119408,6.057341652316528
38.26675302140998,42.50076199522734,12.666170891370648,26.868157900559872
35.95787241502622,29.713943000807962,17.42791934109887,34.51214396279436
4.098087622297445,40.08726413110578,28.7412972154003,14.94549388439225
38.544281559512044,18.99043456378103,14.69445977262074,38.87816475838448
19.204086750242347,36.735300125183954,49.315230573257935,50.56424093737683
6.058886429155377,15.56587760450379,28.82321939519246,48.93263237126732
20.131493091494765,21.18907492373117,41.01138007232523,21.53334871034251
55.573073264317784,27.121684517578593,38.181442874361466,29.655639988445643
41.72522353981742,28.393313863156028,11.208682971814088,43.66270291798515
49.35690827012314,27.877581405479187,7.638865760888661,51.01581340322568
43.2793934884692,48.287389365857806,51.68036282156434,18.879181711721614
43.2800890753807,4.879223910959083,28.066876065031156,43.91698164285838
48.51357754500552,34.6041820986721,30.871961499070558,25.974038030323094
29.749550023253654,16.95011955021485,41.90423759013609,26.883831678596156
24.873358477288075,35.369280827758026,42.11071963357966,14.800572666892
19.558249037984158,15.128046606214916,48.24367269518304,23.37853586945123
44.56513698190306,5.878912248859304,24.140393045939433,9.562640608751511
28.387350500486605,52.652228207434725,20.548055665755783,36.22078239612349
24.62573335262813,32.515712949570364,21.187424542887058,47.63798366323512
28.36236992474085,26.83077927531398,25.958967474913923,26.743587784788104
11.855979826407818,41.11684944861121,26.582940353158065,37.50000007626555
9.840024953832225,34.83917140971338,26.244108815576347,40.91844286800525
26.00988683059091,11.426529844346547,10.235259538440758,51.20409402566772
27.838417583821595,33.00575816818907,39.155943005859875,55.70607783663789
52.37476969757365,30.169704735070276,48.63254554071702,28.452191665898734
14.83184038655224,19.986350896604158,10.008550979263363,35.03685220446907
20.60459468243712,48.37823397983863,46.831199870671334,4.333362527257476
21.70742738502119,46.71039039144755,53.76492334829985,56.62474653227347
45.432402427329855,21.32136884583151,35.60845013559643,10.350381202327497
15.74909079243318,32.458618084421445,13.42894495694242,18.23918182077761
38.14904339596231,17.38242207202669,19.6331656061526,20.054381695738236
18.719687452302942,9.854832348492788,17.43202574119435,29.72715163598375
44.60356515599905,24.351600324830482,48.94842991609609,34.543318293958606
34.95144728414169,36.268833126931646,31.461842757769517,35.513991043030394
30.614064259671515,25.633773633181743,30.257621484493008,49.113652952547035
20.127723658395798,46.760527563309864,43.16706415998716,34.742815602353126
13.255507030987498,15.371563682498245,33.65717973335325,50.89682897318389
6.447523116167372,32.104071176675156,39.10846766267968,28.64550838191235
37.98643177859589,30.146144864777284,19.636134923696805,50.74408357181688
28.45137148360751,22.13138510769178,21.45555501890922,19.073280538762322
9.082097157128366,26.98265525612679,53.39584042682964,41.83388314407378
22.238937280151447,19.82678606126389,17.997157677591318,9.111666705005801
41.120924907955896,43.8286357395159,33.82282134632995,45.83553322015907
15.98624224067867,19.381191438310143,18.989163365098197,21.82541611822724
14.250667917915909,16.71652881209587,56.1206424842895,23.253568938302852
13.729262144302005,29.405670770378002,27.96144477452455,21.524604977674368
20.599783703628535,42.87949373900815,54.861441797362154,6.1201292899829545
19.514038953439627,41.48056679636687,19.738912553172337,20.808955709772174
25.59337791124587,39.804076452552025,23.307177984432325,32.494242068399146
44.05026441385566,17.004745508663927,18.332223808173584,54.18900144593249
37.401285272059276,25.583208964556338,27.52972752155488,45.19411686980111
13.22713112996456,31.45423105303705,47.4495634685842,22.839103640370045
28.651987194413753,32.01934752544404,18.11353498021617,30.855862088694415
24.613600067595726,53.76193716853978,44.68321930097722,20.191226412641587
10.65396520641049,27.312204833824147,19.27740361760769,34.76985159642413
56.58183000930341,22.070984624972333,37.79060599057808,16.864442074191306
12.156867704783199,17.060567052402888,42.541781954646105,27.552681118313565
13.226201685569093,2.8128001117453776,6.554120947789235,23.276441321748273
4.563157657640388,45.40584422657268,33.47687552648631,42.35455243459983
30.235763563977088,33.96382985940191,3.2767664037457545,21.859889738382062
10.170632253123841,37.23387632479235,7.886109430904317,45.42374940554945
9.652475564358088,2.2249595835252554,30.244360041867026,14.70149061447663
54.562788141643274,7.477838402408288,39.98337990981473,10.834343527446533
39.9644602935694,50.683825053742616,40.48352662699553,7.748482312801675
52.73535423811561,45.164026703308544,5.59215266754658,18.67548994902153
35.165084735625335,10.943109392202848,19.45967184192555,1.003026158126699
18.246264121029537,36.18663115226579,22.1510741617008,30.233084010340853
33.661439550807806,40.891132938745656,11.80560794407589,19.787509494756865
19.703403931276412,31.04058515873356,31.93684209893339,25.303399514756716
44.66625314773496,22.342393999214934,30.82186939440756,53.089684815096035
15.467561562306441,37.843387004981984,31.34805815645049,24.73940606188747
43.34349612389072,28.900697635428397,5.434648815715936,46.20635033488557
55.222702037206574,48.05079837151502,37.59222658207587,2.2734128862035297
34.0424966260499,44.67072759541256,40.529359188515116,8.95009774496325
46.788453641972545,51.91370851391285,27.196313923444706,4.110755240432668
32.11176368443345,34.90850649032442,35.41955362644282,42.220184406628505
22.553459399243263,48.779642940529406,4.075704678978426,26.898090482832224
48.81402156937656,23.52225138000767,11.951656777299137,4.208528396934295
23.86683943746463,23.198244125582434,30.328703243363368,46.16568560823132
46.749148626162736,39.24856934980355,27.529831153461597,37.00615215066817
43.866262696368736,20.075005082412815,46.87183564770556,55.78947013547065
34.741331583943854,29.164683204442973,32.092385691449,38.31202752584668
56.5559903314073,15.481808963136604,41.722786656945225,7.047525816228481
46.35798137544366,39.093727763603916,23.099318302939206,37.29559302298445
32.11875687343403,14.517842681502605,10.31367725543164,30.28512092660565
10.176572112682377,17.793438074739818,49.51737169977814,26.730833747638066
38.40325735254854,30.160051694728466,45.81726786129964,10.290930760804416
51.58254237434709,8.244074734643474,10.460586424901345,34.61818108927018
21.848608232680398,45.84280288472369,26.384268931735694,30.213414853157637
49.234474473225184,38.8925743689501,30.72386546687628,14.91057863853059
51.66961761709355,21.40606632227503,16.161197951222594,35.229388108752474
15.623905618174076,26.275896497851157,43.87868455920382,37.940892107303505
3.1458610197918095,38.32662046688054,51.21719439344897,39.45331826689568
37.1980822227232,25.986433308220104,25.525770298640346,39.50675246941482
9.329759597313549,23.383024398415344,33.7077795038668,32.11544089950568
36.004238998944125,36.13125654521123,51.251302604654384,9.855863581591873
29.770723098792068,24.127425953878323,36.772514557210194,9.918507051787683
46.10873742747126,11.383801483016772,51.88283837185256,23.93459200276084
43.35701722456383,47.696844980873955,39.53292044990659,28.61388621258252
35.23099482163042,29.777889469249477,13.768739240959114,35.985828369588944
48.52012803306781,23.088549126900276,22.970264643628468,26.3220385903483
37.6029074932679,25.225497986904106,13.219160838894144,40.70759517793512
17.21909780299817,44.84256028459403,47.23341321294322,28.25169888272538
3.3162945909569266,40.59554269422644,21.859210992485302,10.540646196325907
20.047282058924832,36.623124586801055,2.800446361594832,26.585490441694937
14.803086849164714,5.87881137896437,23.25616274623353,39.33915583739172
54.70800965424237,17.708329505032285,8.388341814495892,18.472095567006406
28.35584947037507,36.924246662124766,20.41798608046733,22.833950012003932
19.841861919224822,44.045384824936384,18.778824224075937,25.94699188558426
41.90864408397667,38.21222229782099,34.076396110865495,9.668123475000133
53.46270396581165,14.00062741013722,33.38280197510838,46.395552801095675
38.575726733267615,32.93685747041358,46.49396325103485,17.2178699781421
50.47923267664727,40.334931021723214,38.30144656958037,36.61058462390396
18.1432091800249,24.995527980196716,49.969360805405366,23.56783121087767
2.3118281685285718,31.781675339087585,5.651678483550187,35.63596619152693
25.77779491755781,48.06524769912442,56.521571100057024,23.177935264401235
27.754004499255696,4.115195700520031,34.06101553231016,40.8106365732289
49.57445817922607,18.7130617417502,38.45694591925968,31.500723501730054
34.2261249083885,39.81364068432036,35.85921508562525,25.651626490445317
49.94114222350027,53.578864201229294,43.73196281084822,38.06901157242139
4.343187335794134,19.695156076116845,12.303739610629085,24.78968430547293
16.440293636054253,31.812564054594517,52.84349193819183,6.682308529237228
18.639226980779945,24.799579177290436,20.43413915147464,16.05284672618908
7.353362916093257,27.50200699710695,9.625753806781724,21.469330484304706
15.991939936709876,24.443563807251095,38.51161277405147,34.116881401850186
10.170070473782259,21.972310376095344,32.59006046271453,54.888835339871555
20.220735060684312,27.296968375782345,19.501997263297486,33.865412230462816
52.01080950388081,20.717307813732255,36.75111352547704,37.59973057062438
43.07779491467821,36.45452894890193,28.80852308641903,24.29608487304057
32.47740127298684,41.11874816726046,35.91037444520488,31.595178364579176
21.313211193539424,26.53545330923057,11.831091954621469,20.27331647491866
55.91202728788717,12.27862594538482,31.702841370851644,49.84790396654283
52.22868000032626,49.221534434279626,15.30148208044918,41.50494661633887
40.51031925216709,31.36299207683455,28.197019939574332,4.361434076800682
28.889349583988757,54.64746842779581,37.166897735209474,57.34740727487725
26.86297254006606,27.701595961298757,24.701165511607254,44.46219338682507
15.86527529002521,13.73482503467218,36.1596471425941,36.45369074707584
37.33327429202204,24.88509683869999,35.84164741887876,11.200484116036073
14.28967505024382,11.960588424795748,13.61565244952627,34.74444873089937
23.75749770516084,10.792332174085946,30.31298400476119,31.654262307750717
14.862820235692034,39.90076463274011,27.180309278781763,35.285437397961424
43.39397281164787,16.07757050117916,35.888016609253135,10.759529578449603
28.722351670309013,52.502091489934855,34.95536330000394,24.782467287249766
25.87899070371296,39.22225570823529,32.06858676259157,19.6591317251516
26.1027277920406,45.81080879642039,38.288105097874386,47.66307035179936
45.931981272095136,28.991538538559137,19.046817620252202,17.093974347959552
47.77447251407014,31.431751513175577,15.098744824047435,33.37260392347291
18.35059667135119,45.87486947415524,54.42382584607129,6.887632962916816
21.63370385699249,37.759736204782115,9.997160955083492,44.6136081959192
5.887411330568827,29.571981334448985,29.73890129659037,14.389875728893278
39.45617084774776,21.90490676147053,48.72415797761208,25.782642378766
11.151220116535288,31.140468819277288,49.68214830455918,27.787370945411332
35.07553764481667,16.42221139829501,19.898860518258914,50.61996987136867
25.728232993306914,36.77251701751097,30.356247047098165,11.254811616788915
21.541899611073873,42.00349006646027,36.08962684690088,50.9748325437319
44.85539776468127,42.75498524569453,41.0739603793281,7.6065717248028655
38.16888155186834,30.35426327732585,34.06572763249994,5.57201068655558
50.962900905915525,26.970880944152462,35.377899634174206,33.456123940803124
14.243814419143217,26.822305697130446,28.33112510119039,18.4218007699162
23.278991126730638,22.11840183455355,48.94181797061077,27.629500970507877
34.26282185391902,36.52594242544391,27.150169165013477,25.699822321941152
28.692146504137785,43.01577493770622,37.71432428561035,31.974003565214208
32.68041117588351,57.7030728892354,26.395041299417322,53.45135013748105
33.389924858654325,14.241920872390098,49.67338251546476,49.757190243982116
18.984812598051178,5.70359293906179,7.79543577649246,5.86409631605634
54.209757220949186,3.3033710733547634,39.46751458650452,53.94661928892857
20.120905377535387,12.833575876477386,21.171419955448506,24.6899604516906
27.716322377415704,16.18829423494831,32.301624583178125,43.224013526255895
22.226860643395213,26.52228905988376,28.52828646946108,23.28553731592034
44.9635950679287,38.57231927462304,40.049461933869196,25.45095418784945
12.343115097608703,34.24520283390386,31.51755418796304,29.14908129907347
36.240652884295145,56.088117704459435,15.474746779484612,27.43749928047906
33.69319292317027,9.43767703483196,19.297758368197947,4.374596997671215
30.068537709765472,12.751666806449965,40.31222140063357,21.58481151227139
35.77640424567634,14.387699765335354,24.800771536265128,20.26033466005932
52.2540904929252,18.23878722525841,18.365576821096933,17.238485670568377
51.820794416870484,30.309601021648742,47.59480987803138,17.418969367103365
29.057678098469626,20.889957030318588,25.17569827208256,9.365416359412935
28.986242613637426,14.412748533109644,52.88976566523395,36.995984868294315
30.171029907843124,22.778743109096734,28.96667716907766,24.921181983012904
38.6963803951689,27.39398945395093,22.45726936078824,8.800495022451862
45.49516958871644,11.436619645319448,56.05093991936468,30.562070096299937
29.16465247084377,25.56154249165033,22.788197571591503,13.174458422909158
54.88198923683678,14.003347851644895,20.51320882880773,33.35865923099689
49.476253636893794,39.49100276150747,39.22505697203185,44.92526049885874
16.641018797292908,27.87923609468777,44.19786688578185,32.861086627314975
6.475154659323151,53.17943012872622,29.817222272457634,24.770135183592245
48.72220810959516,40.99619935076989,42.31271453769054,55.625574462652594
47.03392938514639,14.276122696987287,46.471320206283686,41.324874103507824
5.870555877055652,42.460826559880054,54.3555230449672,41.22012165060502
24.298683661872484,10.802776079654578,56.79436294079661,42.075078922587124
31.96497358467505,20.79065219364881,32.8992215411999,58.19929158436162
15.38628813159246,43.211659575076574,18.80601772938686,16.261120147308617
54.158104869543635,42.04193769684442,34.56991826828626,20.166957258972428
17.343274136112584,35.88691076978096,12.419891664210503,24.664615060248792
36.373760929845986,8.306439514237352,28.923074025533804,50.83186258401468
39.788467742232044,21.610077610318285,3.793851688762156,20.1698604992505
17.31324136464722,31.38655798352595,31.15610404921699,4.73614019087812
41.35033014734425,46.294457642744774,22.863203848521565,23.735802866442206
47.343895260062574,49.504037158591245,13.445215391691038,22.81731196449232
28.71955583785814,9.182350191913567,29.909564032111536,44.15547753118506
27.33435749043171,56.163905652728936,19.867309626466152,36.389008029307924
19.10402760622458,38.052293362705726,44.83103725279493,34.141095222561766
37.931829000352245,21.926986254079885,5.361326948411422,41.85349382069845
47.90715547002238,15.135575149247849,28.287391708928762,24.759371969855664
41.45208069511946,53.19930187371806,32.19674304574236,24.07668814238205
32.58195932449481,24.091878092298103,22.777825171517936,35.35536375506037
51.31681794692721,52.428547313176495,46.39200763667571,35.26042267244304
29.643062713621866,34.07481332148686,32.77356220742773,27.718726621657332
27.948876249887388,54.55222591397924,38.56631659840908,15.018260850102742
14.721600925342116,34.86039282006408,45.747717888008225,25.911793050098332
32.45685011513783,32.360447319747,21.0447515797214,31.15598071003596
